Date,Station_Name,Product_Category,Shift,Supervisor,Weekday,Product,Quantity,Unit_Price,Revenue,Month_Name,Month_Number,Quarter,,
05/02/2025,Maryland,Lubricant,Night,Miss Ada,Wednesday,LPG (kg),2826,₦850,"₦2,402,100",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,AGO,12729,₦750,"₦9,546,750",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,PMS,17751,₦650,"₦11,538,150",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,Lubricant,710,"₦2,000","₦1,420,000",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,Diesel,16201,₦820,"₦13,284,820",February,2,1,,
06/02/2025,Idimu,Automotive Fuel,Night,Miss Ada,Thursday,LPG (kg),2254,₦850,"₦1,915,900",February,2,1,,
07/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,AGO,12245,₦750,"₦9,183,750",February,2,1,,
07/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,PMS,14579,₦650,"₦9,476,350",February,2,1,,
07/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,Lubricant,1367,"₦2,000","₦2,734,000",February,2,1,,
07/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,Diesel,15928,₦820,"₦13,060,960",February,2,1,,
07/02/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Friday,LPG (kg),2931,₦850,"₦2,491,350",February,2,1,,
08/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Saturday,AGO,13112,₦750,"₦9,834,000",February,2,1,,
08/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Saturday,PMS,14589,₦650,"₦9,482,850",February,2,1,,
08/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Saturday,Lubricant,658,"₦2,000","₦1,316,000",February,2,1,,
08/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Saturday,Diesel,19100,₦820,"₦15,662,000",February,2,1,,
08/02/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Saturday,LPG (kg),2948,₦850,"₦2,505,800",February,2,1,,
09/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,AGO,10888,₦750,"₦8,166,000",February,2,1,,
09/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,PMS,14363,₦650,"₦9,335,950",February,2,1,,
09/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,Lubricant,614,"₦2,000","₦1,228,000",February,2,1,,
09/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,Diesel,15712,₦820,"₦12,883,840",February,2,1,,
09/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Sunday,LPG (kg),1785,₦850,"₦1,517,250",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr John,Monday,AGO,6462,₦750,"₦4,846,500",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr John,Monday,PMS,28182,₦650,"₦18,318,300",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr John,Monday,Lubricant,1453,"₦2,000","₦2,906,000",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr John,Monday,Diesel,9708,₦820,"₦7,960,560",February,2,1,,
10/02/2025,Iwaya,Lubricant,Morning,Mr John,Monday,LPG (kg),1209,₦850,"₦1,027,650",February,2,1,,
11/02/2025,Maryland,Cooking Gas,Night,Mr Tunde,Tuesday,AGO,13939,₦750,"₦10,454,250",February,2,1,,
11/02/2025,Maryland,Cooking Gas,Night,Mr Tunde,Tuesday,PMS,26150,₦650,"₦16,997,500",February,2,1,,
11/02/2025,Maryland,Cooking Gas,Night,Mr Tunde,Tuesday,Lubricant,807,"₦2,000","₦1,614,000",February,2,1,,
11/02/2025,Maryland,Cooking Gas,Night,Mr Tunde,Tuesday,Diesel,17705,₦820,"₦14,518,100",February,2,1,,
11/02/2025,Maryland,Cooking Gas,Night,Mr Tunde,Tuesday,LPG (kg),2596,₦850,"₦2,206,600",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Wednesday,AGO,7094,₦750,"₦5,320,500",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Wednesday,PMS,18387,₦650,"₦11,951,550",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Wednesday,Lubricant,1348,"₦2,000","₦2,696,000",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Wednesday,Diesel,16141,₦820,"₦13,235,620",February,2,1,,
12/02/2025,Idimu,Automotive Fuel,Night,Mrs Chika,Wednesday,LPG (kg),1893,₦850,"₦1,609,050",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,AGO,9753,₦750,"₦7,314,750",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,PMS,29452,₦650,"₦19,143,800",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,Lubricant,1309,"₦2,000","₦2,618,000",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,Diesel,10169,₦820,"₦8,338,580",February,2,1,,
13/02/2025,Iwaya,Lubricant,Morning,Mrs Chika,Thursday,LPG (kg),2528,₦850,"₦2,148,800",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Friday,AGO,10493,₦750,"₦7,869,750",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Friday,PMS,13782,₦650,"₦8,958,300",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Friday,Lubricant,1403,"₦2,000","₦2,806,000",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Friday,Diesel,15006,₦820,"₦12,304,920",February,2,1,,
14/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Friday,LPG (kg),1721,₦850,"₦1,462,850",February,2,1,,
15/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,AGO,10908,₦750,"₦8,181,000",February,2,1,,
15/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,PMS,16037,₦650,"₦10,424,050",February,2,1,,
15/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,Lubricant,1418,"₦2,000","₦2,836,000",February,2,1,,
15/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,Diesel,8724,₦820,"₦7,153,680",February,2,1,,
15/02/2025,Idimu,Automotive Fuel,Morning,Mr Tunde,Saturday,LPG (kg),2908,₦850,"₦2,471,800",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Sunday,AGO,8294,₦750,"₦6,220,500",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Sunday,PMS,20583,₦650,"₦13,378,950",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Sunday,Lubricant,1142,"₦2,000","₦2,284,000",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Sunday,Diesel,16695,₦820,"₦13,689,900",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Night,Mrs Chika,Sunday,LPG (kg),2730,₦850,"₦2,320,500",February,2,1,,
17/02/2025,Maryland,Lubricant,Afternoon,Mr John,Monday,AGO,9014,₦750,"₦6,760,500",February,2,1,,
17/02/2025,Maryland,Lubricant,Afternoon,Mr John,Monday,PMS,23184,₦650,"₦15,069,600",February,2,1,,
17/02/2025,Maryland,Lubricant,Afternoon,Mr John,Monday,Lubricant,853,"₦2,000","₦1,706,000",February,2,1,,
17/02/2025,Maryland,Lubricant,Afternoon,Mr John,Monday,Diesel,11825,₦820,"₦9,696,500",February,2,1,,
17/02/2025,Maryland,Lubricant,Afternoon,Mr John,Monday,LPG (kg),1872,₦850,"₦1,591,200",February,2,1,,
18/02/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Tuesday,AGO,14913,₦750,"₦11,184,750",February,2,1,,
18/02/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Tuesday,PMS,21637,₦650,"₦14,064,050",February,2,1,,
18/02/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Tuesday,Lubricant,1451,"₦2,000","₦2,902,000",February,2,1,,
18/02/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Tuesday,Diesel,13989,₦820,"₦11,470,980",February,2,1,,
18/02/2025,Idimu,Automotive Fuel,Morning,Mrs Chika,Tuesday,LPG (kg),2399,₦850,"₦2,039,150",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,AGO,8778,₦750,"₦6,583,500",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,PMS,21483,₦650,"₦13,963,950",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Lubricant,698,"₦2,000","₦1,396,000",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Diesel,15416,₦820,"₦12,641,120",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,LPG (kg),1820,₦850,"₦1,547,000",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,AGO,11407,₦750,"₦8,555,250",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,PMS,17699,₦650,"₦11,504,350",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,Lubricant,1319,"₦2,000","₦2,638,000",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,Diesel,12984,₦820,"₦10,646,880",February,2,1,,
20/02/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,LPG (kg),2977,₦850,"₦2,530,450",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,AGO,10504,₦750,"₦7,878,000",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,PMS,13967,₦650,"₦9,078,550",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,Lubricant,1112,"₦2,000","₦2,224,000",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,Diesel,16767,₦820,"₦13,748,940",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,LPG (kg),1920,₦850,"₦1,632,000",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,AGO,5061,₦750,"₦3,795,750",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,PMS,22310,₦650,"₦14,501,500",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,Lubricant,1426,"₦2,000","₦2,852,000",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,Diesel,12575,₦820,"₦10,311,500",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Night,Mr Tunde,Saturday,LPG (kg),1444,₦850,"₦1,227,400",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Sunday,AGO,9878,₦750,"₦7,408,500",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Sunday,PMS,26072,₦650,"₦16,946,800",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Sunday,Lubricant,1467,"₦2,000","₦2,934,000",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Sunday,Diesel,15794,₦820,"₦12,951,080",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Sunday,LPG (kg),1493,₦850,"₦1,269,050",February,2,1,,
24/02/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Monday,AGO,10538,₦750,"₦7,903,500",February,2,1,,
24/02/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Monday,PMS,22233,₦650,"₦14,451,450",February,2,1,,
24/02/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Monday,Lubricant,542,"₦2,000","₦1,084,000",February,2,1,,
24/02/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Monday,Diesel,10584,₦820,"₦8,678,880",February,2,1,,
24/02/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Monday,LPG (kg),1327,₦850,"₦1,127,950",February,2,1,,
25/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Tuesday,AGO,7331,₦750,"₦5,498,250",February,2,1,,
25/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Tuesday,PMS,25858,₦650,"₦16,807,700",February,2,1,,
25/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Tuesday,Lubricant,1480,"₦2,000","₦2,960,000",February,2,1,,
25/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Tuesday,Diesel,15965,₦820,"₦13,091,300",February,2,1,,
25/02/2025,Iwaya,Lubricant,Morning,Mr Tunde,Tuesday,LPG (kg),1803,₦850,"₦1,532,550",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Wednesday,AGO,9481,₦750,"₦7,110,750",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Wednesday,PMS,26462,₦650,"₦17,200,300",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Wednesday,Lubricant,1323,"₦2,000","₦2,646,000",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Wednesday,Diesel,8096,₦820,"₦6,638,720",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Afternoon,Mrs Chika,Wednesday,LPG (kg),1503,₦850,"₦1,277,550",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,AGO,12863,₦750,"₦9,647,250",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,PMS,14760,₦650,"₦9,594,000",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,Lubricant,1492,"₦2,000","₦2,984,000",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,Diesel,13585,₦820,"₦11,139,700",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Night,Mr John,Thursday,LPG (kg),1611,₦850,"₦1,369,350",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Night,Miss Ada,Friday,AGO,5691,₦750,"₦4,268,250",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Night,Miss Ada,Friday,PMS,20576,₦650,"₦13,374,400",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Night,Miss Ada,Friday,Lubricant,899,"₦2,000","₦1,798,000",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Night,Miss Ada,Friday,Diesel,17555,₦820,"₦14,395,100",February,2,1,,
28/02/2025,Iwaya,Automotive Fuel,Night,Miss Ada,Friday,LPG (kg),2876,₦850,"₦2,444,600",February,2,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Saturday,AGO,7248,₦750,"₦5,436,000",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Saturday,PMS,27625,₦650,"₦17,956,250",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Saturday,Lubricant,1312,"₦2,000","₦2,624,000",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Saturday,Diesel,16184,₦820,"₦13,270,880",March,3,1,,
01/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Saturday,LPG (kg),1232,₦850,"₦1,047,200",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Miss Ada,Sunday,AGO,11828,₦750,"₦8,871,000",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Miss Ada,Sunday,PMS,28226,₦650,"₦18,346,900",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Miss Ada,Sunday,Lubricant,965,"₦2,000","₦1,930,000",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Miss Ada,Sunday,Diesel,8744,₦820,"₦7,170,080",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Miss Ada,Sunday,LPG (kg),2117,₦850,"₦1,799,450",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Monday,AGO,6599,₦750,"₦4,949,250",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Monday,PMS,19820,₦650,"₦12,883,000",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Monday,Lubricant,1464,"₦2,000","₦2,928,000",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Monday,Diesel,18601,₦820,"₦15,252,820",March,3,1,,
03/03/2025,Iwaya,Automotive Fuel,Morning,Mr Tunde,Monday,LPG (kg),1784,₦850,"₦1,516,400",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Afternoon,Mrs Chika,Tuesday,AGO,6186,₦750,"₦4,639,500",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Afternoon,Mrs Chika,Tuesday,PMS,14092,₦650,"₦9,159,800",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Afternoon,Mrs Chika,Tuesday,Lubricant,1329,"₦2,000","₦2,658,000",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Afternoon,Mrs Chika,Tuesday,Diesel,17664,₦820,"₦14,484,480",March,3,1,,
04/03/2025,Maryland,Automotive Fuel,Afternoon,Mrs Chika,Tuesday,LPG (kg),2125,₦850,"₦1,806,250",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Wednesday,AGO,11388,₦750,"₦8,541,000",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Wednesday,PMS,24583,₦650,"₦15,978,950",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Wednesday,Lubricant,641,"₦2,000","₦1,282,000",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Wednesday,Diesel,15879,₦820,"₦13,020,780",March,3,1,,
05/03/2025,Idimu,Automotive Fuel,Afternoon,Mrs Chika,Wednesday,LPG (kg),1563,₦850,"₦1,328,550",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr Tunde,Thursday,AGO,7548,₦750,"₦5,661,000",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr Tunde,Thursday,PMS,28258,₦650,"₦18,367,700",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr Tunde,Thursday,Lubricant,795,"₦2,000","₦1,590,000",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr Tunde,Thursday,Diesel,9035,₦820,"₦7,408,700",March,3,1,,
06/03/2025,Iwaya,Automotive Fuel,Afternoon,Mr Tunde,Thursday,LPG (kg),2420,₦850,"₦2,057,000",March,3,1,,
07/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Friday,AGO,13191,₦750,"₦9,893,250",March,3,1,,
07/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Friday,PMS,20082,₦650,"₦13,053,300",March,3,1,,
07/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Friday,Lubricant,1133,"₦2,000","₦2,266,000",March,3,1,,
07/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Friday,Diesel,15259,₦820,"₦12,512,380",March,3,1,,
07/03/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Friday,LPG (kg),2114,₦850,"₦1,796,900",March,3,1,,
08/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,AGO,8105,₦750,"₦6,078,750",March,3,1,,
08/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,PMS,11296,₦650,"₦7,342,400",March,3,1,,
08/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,Lubricant,921,"₦2,000","₦1,842,000",March,3,1,,
08/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,Diesel,16456,₦820,"₦13,493,920",March,3,1,,
08/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Saturday,LPG (kg),2567,₦850,"₦2,181,950",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Sunday,AGO,13261,₦750,"₦9,945,750",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Sunday,PMS,26706,₦650,"₦17,358,900",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Sunday,Lubricant,1071,"₦2,000","₦2,142,000",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Sunday,Diesel,15230,₦820,"₦12,488,600",March,3,1,,
09/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Sunday,LPG (kg),2596,₦850,"₦2,206,600",March,3,1,,
10/03/2025,Maryland,Lubricant,Morning,Miss Ada,Monday,AGO,13476,₦750,"₦10,107,000",March,3,1,,
10/03/2025,Maryland,Lubricant,Morning,Miss Ada,Monday,PMS,11371,₦650,"₦7,391,150",March,3,1,,
10/03/2025,Maryland,Lubricant,Morning,Miss Ada,Monday,Lubricant,1361,"₦2,000","₦2,722,000",March,3,1,,
10/03/2025,Maryland,Lubricant,Morning,Miss Ada,Monday,Diesel,9618,₦820,"₦7,886,760",March,3,1,,
10/03/2025,Maryland,Lubricant,Morning,Miss Ada,Monday,LPG (kg),1754,₦850,"₦1,490,900",March,3,1,,
11/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,AGO,14599,₦750,"₦10,949,250",March,3,1,,
11/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,PMS,28851,₦650,"₦18,753,150",March,3,1,,
11/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,Lubricant,521,"₦2,000","₦1,042,000",March,3,1,,
11/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,Diesel,17211,₦820,"₦14,113,020",March,3,1,,
11/03/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,LPG (kg),1457,₦850,"₦1,238,450",March,3,1,,
12/03/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Wednesday,AGO,14955,₦750,"₦11,216,250",March,3,1,,
12/03/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Wednesday,PMS,20997,₦650,"₦13,648,050",March,3,1,,
12/03/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Wednesday,Lubricant,1349,"₦2,000","₦2,698,000",March,3,1,,
12/03/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Wednesday,Diesel,18485,₦820,"₦15,157,700",March,3,1,,
12/03/2025,Iwaya,Cooking Gas,Afternoon,Mrs Chika,Wednesday,LPG (kg),1666,₦850,"₦1,416,100",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Thursday,AGO,11394,₦750,"₦8,545,500",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Thursday,PMS,10648,₦650,"₦6,921,200",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Thursday,Lubricant,1462,"₦2,000","₦2,924,000",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Thursday,Diesel,15082,₦820,"₦12,367,240",March,3,1,,
13/03/2025,Maryland,Cooking Gas,Afternoon,Mr Tunde,Thursday,LPG (kg),2062,₦850,"₦1,752,700",March,3,1,,
14/03/2025,Idimu,Lubricant,Morning,Miss Ada,Friday,AGO,6034,₦750,"₦4,525,500",March,3,1,,
14/03/2025,Idimu,Lubricant,Morning,Miss Ada,Friday,PMS,29585,₦650,"₦19,230,250",March,3,1,,
14/03/2025,Idimu,Lubricant,Morning,Miss Ada,Friday,Lubricant,887,"₦2,000","₦1,774,000",March,3,1,,
14/03/2025,Idimu,Lubricant,Morning,Miss Ada,Friday,Diesel,15313,₦820,"₦12,556,660",March,3,1,,
14/03/2025,Idimu,Lubricant,Morning,Miss Ada,Friday,LPG (kg),1096,₦850,"₦931,600",March,3,1,,
15/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Saturday,AGO,13175,₦750,"₦9,881,250",March,3,1,,
15/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Saturday,PMS,27042,₦650,"₦17,577,300",March,3,1,,
15/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Saturday,Lubricant,1032,"₦2,000","₦2,064,000",March,3,1,,
15/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Saturday,Diesel,12985,₦820,"₦10,647,700",March,3,1,,
15/03/2025,Iwaya,Lubricant,Night,Mr Tunde,Saturday,LPG (kg),1733,₦850,"₦1,473,050",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Night,Mr John,Sunday,AGO,14838,₦750,"₦11,128,500",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Night,Mr John,Sunday,PMS,26395,₦650,"₦17,156,750",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Night,Mr John,Sunday,Lubricant,1483,"₦2,000","₦2,966,000",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Night,Mr John,Sunday,Diesel,18433,₦820,"₦15,115,060",March,3,1,,
16/03/2025,Maryland,Automotive Fuel,Night,Mr John,Sunday,LPG (kg),1780,₦850,"₦1,513,000",March,3,1,,
17/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Monday,AGO,5519,₦750,"₦4,139,250",March,3,1,,
17/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Monday,PMS,15021,₦650,"₦9,763,650",March,3,1,,
17/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Monday,Lubricant,1192,"₦2,000","₦2,384,000",March,3,1,,
17/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Monday,Diesel,16652,₦820,"₦13,654,640",March,3,1,,
17/03/2025,Idimu,Lubricant,Afternoon,Miss Ada,Monday,LPG (kg),1978,₦850,"₦1,681,300",March,3,1,,
18/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Tuesday,AGO,7441,₦750,"₦5,580,750",March,3,1,,
18/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Tuesday,PMS,21890,₦650,"₦14,228,500",March,3,1,,
18/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Tuesday,Lubricant,1057,"₦2,000","₦2,114,000",March,3,1,,
18/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Tuesday,Diesel,13379,₦820,"₦10,970,780",March,3,1,,
18/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Tuesday,LPG (kg),1280,₦850,"₦1,088,000",March,3,1,,
19/03/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,AGO,9850,₦750,"₦7,387,500",March,3,1,,
19/03/2025,Maryland,Lubricant,Night,Mr Tunde,Wednesday,PMS,12229,₦650,"₦7,948,850",March,3,1,,
